smiles,ID,active_ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
S(=O)(=O)(C)CC(=O)N[C@@]1(C(=O)[O-])C[C@H](C)CCC1,C70127712,,99.737366,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(C)CC(=O)N[C@@]1(C(=O)[O-])[C@H](C)CCCC1,C70127720,,99.737137,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@]1(C)N(c2n(C)nnn2)CCC1,C70617914,,99.644836,1,0,0,0,0,0,0,0,0,0
O=C(CNC)N1[C@@](C)(C(=O)[O-])CCC1,C70617833,,53.672344,1,0,0,0,0,0,0,0,0,0
O=C(NC)CN1[C@@](C)(C(=O)[O-])CCC1,C70618090,,86.801208,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@]1(C)N(CCn2cncc2)CCC1,C70618112,,81.330704,1,0,0,0,0,1,0,0,1,0
O=C(NC/C=C/C)NC1(C(=O)[O-])CCCC1,C19481694,,99.702705,1,0,0,0,0,0,0,0,0,0
S(CC(=O)N)c1nc(CC)n[n-]1,C06519447,,99.547325,1,0,0,0,0,1,0,0,0,0
O=C(NC)C=1C(=O)NC=2CCCCC=2C=1[O-],C09046189,,99.697449,1,0,0,0,0,1,0,1,0,0
OCCNc1nc([O-])c(C)nn1,C08769510,,74.853699,1,0,0,0,0,1,0,0,0,0
S=C(N)N1C(=O)/C(=N\[O-])/C(C)=N1,C06796039,,93.540482,1,0,0,0,0,1,0,0,0,0
S=C1NC=2C(=O)N(C)C([O-])=NC=2N1,C04730747,,99.932365,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([NH-])c1c(C)oc(CO)c1,C32500915,,99.997452,1,0,0,0,0,1,0,0,0,0
Oc1c(O)cc(C=C(C#N)C#N)cc1[O-],C00057523,,53.595356,1,0,0,0,0,0,0,0,0,0
[O-]c1n(-c2ccc(N)cc2)nc(C)c1,C05925899,,89.860619,1,0,0,0,0,0,0,0,0,0
O=C(N[C@@H](C)C(C)C)NC(=O)/C=C/C(=O)[O-],C20523641,,99.617821,1,0,0,0,0,0,0,0,0,0
O=C1C(NCC(C)(C)C)=NN=C([O-])N1,C40494111,,99.726143,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ncc(N)c(C)c1)C,C41040738,,99.925491,1,0,0,0,0,0,0,0,0,0
S([C@H](CC)C(=O)[O-])c1n(C)c(N)nn1,C42583530,,82.466217,1,0,0,0,0,0,0,0,1,0
Nc1cn(Cc2nc3ncccc3[n-]2)nc1,C44264492,,73.584549,1,0,0,0,0,1,0,0,0,0
O=C1C=CC2=[NH+]C([O-])=C([O-])NC2=C1,C45814453,,98.521606,1,0,0,0,0,0,0,0,0,0
S(C)c1nn2C(N)=CC([O-])=Nc2n1,C49474272,,42.777534,1,0,0,0,0,0,0,0,0,0
O=C1N(CC)c2nc(N)sc2C([O-])=N1,C49660525,,99.996185,1,0,0,0,0,0,0,0,0,0
O[C@H](CNC)c1ccc2nc([O-])oc2c1,C49814172,,98.200989,1,0,0,0,0,1,0,0,0,0
Oc1c(OC)ccc([C@H]2C([O-])=NC(=O)N2)c1,C49818738,,95.096291,1,0,0,0,0,1,0,0,0,0
OC1CCC(NC(=O)C2(C(=O)[O-])CC2)CC1,C50290341,,99.725403,1,0,0,0,0,0,0,0,0,0
O=C([O-])C1(C(=O)Nc2c[nH]nc2)CCC1,C50290939,,99.701706,1,0,0,0,0,1,0,0,1,0
Nc1nc(-c2n[n-]cn2)nc(C)c1,C50845072,,85.808594,1,0,0,0,0,1,0,0,0,0
[S-]c1n(N)c(-c2c(C)cccn2)nn1,C51813383,,96.149986,1,0,0,0,0,1,0,0,0,0
O[C@@H]1[C@@H](NC(=O)/C=C/C(=O)[O-])CCCC1,C52005052,,99.549316,1,0,0,0,0,0,0,0,0,0
O=C1C(N[C@@H]2[C@@H](C)C2)=NN=C([O-])N1,C52291403,,99.724487,1,0,0,0,0,1,0,0,0,0
OC[C@]1(NC(C)(C)C(=O)[O-])C[C@H](C)CCC1,C53129360,,99.715065,1,0,0,0,0,0,0,0,0,0
O=C1C(/C(=N\C2CC2)/C)=C([O-])NC(=O)N1,C06184937,,99.998924,1,0,0,0,0,0,0,0,0,0
S(c1ncn[n-]1)c1nccc(N)c1,C43569657,,63.246662,1,0,0,0,0,0,0,0,0,0
O=C1[C@@]2(C([O-])=NC(=O)N2)c2ccccc2N1,C34581412,,99.984207,1,0,0,0,0,1,0,0,0,0
O=C(NC=1C(=O)NC([O-])=NC=1)[C@H](C)CC,C10109690,,99.974762,1,0,0,0,0,1,0,0,0,0
O=C1C[C@H](C)CC2=NN=C([NH-])NC=C12,C16957825,,68.295403,1,0,0,0,0,0,0,0,0,0
S=C1NC(=O)C(=Cc2[nH]ccc2)C([O-])=N1,C16046165,,98.815414,1,0,0,0,0,0,0,0,0,0
O(c1nnc([O-])cc1)c1cc([C@H](N)C)ccc1,C59834915,,65.565865,1,0,0,0,0,0,0,0,0,0
O[C@@H]1CN(C(=O)NCCC(=O)[O-])CC1,C61712998,,99.346268,1,0,0,0,0,0,0,0,0,0
O=C([C@H](N)C)N1CCC(CC)(C(=O)[O-])CC1,C62845336,,50.082462,1,0,0,0,0,0,0,0,0,0
O=C(N)[C@@H](C)CN1C[C@](C)(C(=O)[O-])CCC1,C62876490,,98.821877,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1c(-c2ccc(N)cc2)[n-]cn1,C06444995,,99.818085,1,0,0,0,0,0,0,0,0,0
OCc1ccc(C=2C(=O)NC([O-])=NC=2)cc1,C65344544,,99.779388,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N)[N-]Cc1ccc2OCOc2c1,C65427994,,94.007668,1,0,0,0,0,1,0,0,0,0
N[C@H](c1nnn[n-]1)c1cccc2cccnc12,C69505042,,70.608528,1,0,0,0,0,0,0,0,0,0
N[C@H](c1nnn[n-]1)c1ccc2ncccc2c1,C69505048,,72.740166,1,0,0,0,0,0,0,0,0,0
FC(F)(F)[C@@](N)(C(=O)[O-])c1cn(C)nc1,C69548537,,99.742584,1,0,0,0,0,0,0,0,0,0
O=C(NCCC#C)C=1N=C([O-])NC(=O)C=1,C70247189,,99.925606,1,0,0,0,0,0,0,0,0,0
OC[C@@](NC(=O)c1ncc([O-])nc1)(C)CC,C70886803,,69.063942,1,0,0,0,0,0,0,0,0,0
Oc1ccc(/C=C\2/C(=N)N=C([O-])S/2)cc1,C08830348,,72.625694,1,0,0,0,0,0,0,0,0,0
O(CC)C(=O)C1=C([O-])NC(=N)S1,C71621468,,62.9436,1,0,0,0,0,0,0,0,0,0
S=C1N[C@H](c2occc2)C(C#N)=C([O-])N1,C71777422,,88.869118,1,0,0,0,0,0,0,0,0,0
S=C1NC([O-])=C2NC=NC2=N1,C18127213,,90.068283,1,0,0,0,0,1,0,0,0,0
S(C)C1=NC2=C([O-])NC(=O)NC2=N1,C04552279,,97.483658,1,0,0,0,0,1,0,0,0,0
S=C1NC(=O)C(N=O)=C([O-])N1,C16857803,,99.973701,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H]1N(C(=O)[C@H]2OCCC2)CCC1,C11890672,,99.757362,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1N(C(=O)[C@H]2CCC=CC2)CSC1,C19481534,,99.782562,1,0,0,0,0,0,0,0,0,0
O=C([O-])/C=C/C(=O)N(C)Cc1noc(C)c1,C36198604,,99.548416,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1sc([C@@H]2OCCC2)nn1)/CC#N,C36240751,,97.196342,1,0,0,0,0,1,0,0,0,0
O=C([O-])[C@H](N1CCOCC1)[C@H]1CCC=CC1,C37359416,,93.567612,1,0,0,0,0,0,0,0,0,0
O=C([O-])CN(C)C(=O)/C=C/c1n(C)ncc1,C37438288,,99.762917,1,0,0,0,0,0,0,0,1,0
O=C(/C=C/c1cn(C)nc1)N1[C@@H](C(=O)[O-])CSC1,C37454620,,99.751549,1,0,0,0,0,0,0,0,1,0
O=C(C)/C=C(\[O-])/N(C)Cc1sc(C)nc1,C37839400,,100,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1N=NC(c2ccc(OC)cc2)=C1,C38980295,,97.582199,1,0,0,0,0,0,0,0,0,0
O=C(N1[C@H](C(=O)[O-])CCCC1)N1C[C@H](CC)OCC1,C40579450,,99.728745,1,0,0,0,0,0,0,0,0,0
O=C([O-])C[C@H]1CCc2cc3OCOc3cc12,C41233717,,99.101746,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@]1(N2[C@@H](CC)COCC2)CSCC1,C41881534,,97.753456,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/c1ccc([S@](=O)C)cc1)C,C42279128,,93.13681,1,0,0,0,0,0,0,0,0,0
O=C(N(C)Cc1cocc1)/C(/[O-])=N/CC#N,C42448799,,99.987282,1,0,0,0,0,0,0,0,0,0
O=C(N(C)C[C@@H]1OCCC1)N1[C@@H](C(=O)[O-])CCC1,C42466780,,99.737228,1,0,0,0,0,0,0,0,0,0
O=C([O-])C(=O)N1CCN(CC2CC2)CC1,C42491519,,96.717232,1,0,0,0,0,0,0,0,0,0
O=C([O-])C(C)(C)N1CCO[C@H]2CCC[C@H]12,C43429229,,98.555153,1,0,0,0,0,0,0,0,0,0
[O-]/N=C/c1[n+]([O-])c2ccccc2[n+]([O-])c1C,C44123869,,99.949432,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H](N(C)C(=O)N1[C@@H](C)COCC1)CC,C44628502,,99.72081,1,0,0,0,0,0,0,0,0,0
O=C(/N=C/1\SCC[N-]\1)c1[n+]([O-])cccc1,C44903125,,94.916183,1,0,0,0,0,1,0,0,0,0
O(C(C)(C)C)C(=O)N1[C@](C)(C(=O)[O-])CC(=O)CC1,C45328479,,99.815727,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1nc(C)ccc1)/c1[n+]([O-])cccc1,C46085530,,94.182678,1,0,0,0,0,1,0,0,0,0
FC(F)(F)CCC(=O)N1[C@H](C(=O)[O-])CCC1,C49474480,,99.750702,1,0,0,0,0,0,0,0,0,0
O=C([O-])C1(C(=O)N2CCS(=O)CC2)CCC1,C50292303,,99.701347,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@]1(CN2CCOCC2)COCC1,C51286571,,84.19603,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(C)CC[C@]1(C(=O)[O-])COCC1,C54634285,,99.502815,1,0,0,0,0,0,0,0,0,0
O=C([O-])CN1CCN(C(=O)[C@@H]2COCCC2)CC1,C54768481,,86.999786,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(CC(=O)[O-])N1C(C)(C)COCC1,C44383519,,99.975388,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1N(c2ncnc3CCCc23)C[C@@H](OC)C1,C61275974,,76.858109,1,0,0,0,0,0,0,0,0,0
O(C)C[C@@](C)(C(=O)[O-])N1CCC(C)(C)CC1,C61824128,,99.57547,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)[C@H]1CS(=O)(=O)CC1)[N-]C,C62089378,,94.739212,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@]1(CN2CCn3ccnc3C2)COCC1,C62323613,,41.773689,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)([O-])[C@]12C(=O)C[C@H](C1(C)C)CC2,C39302923,,100,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@]1(C)CN(Cc2n(C)c(C)nn2)CCC1,C62875838,,80.275459,1,0,0,0,0,0,0,0,1,0
O=C(N1C[C@](C)(C(=O)[O-])CC1)[C@H]1OCCOC1,C62913628,,99.342392,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@]1(C)CN(Cc2nocn2)CC1,C62936255,,77.630112,1,0,0,0,0,1,0,0,1,0
FC(F)(F)[C@@H](CC(=O)[O-])c1cn(C)nc1,C62944055,,99.529953,1,0,0,0,0,0,0,0,0,0
O=C([O-])C1(C(=O)N2C[C@@H](N(C)C)CC2)CC1,C62983678,,98.972076,1,0,0,0,0,0,0,0,0,0
O=C([O-])CN1CCN(C(=O)N2C(C)(C)CCC2)CC1,C63074414,,88.263283,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)C)[N-][C@@H](C)C(=O)N(C)C,C58306235,,86.185028,1,0,0,0,0,0,0,0,0,0
O=CN(CCC)[C@@]1(C(=O)[O-])CC(C)(C)OCC1,C69548061,,99.765762,1,0,0,0,0,0,0,0,0,0
O=C([O-])C(N(C)Cc1c(C)non1)(C)C,C69795520,,95.6185,1,0,0,0,0,0,0,0,1,0
O=C([O-])C(=C)CN1C(=O)N2CCCCC2=N1,C69907398,,99.443283,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1N(C(=O)[C@H]2CSCC2)CCC1,C69980138,,99.744896,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H]1N(C(=O)[C@@H]2CSCC2)CCCC1,C69980199,,99.735001,1,0,0,0,0,0,0,0,0,0
O=C1N(CCCn2cncc2)CC([O-])=N1,C70064651,,79.307129,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(C)CC(=O)N1C[C@@](C)(C(=O)[O-])CCC1,C70127829,,99.281746,1,0,0,0,0,0,0,0,0,0
O=C([O-])CN(C1CC1)c1ncc(C#N)nc1,C70581079,,99.725204,1,0,0,0,0,0,0,0,0,0
O=C([C@H](C)CC)N1[C@](C)(C(=O)[O-])CCC1,C70617727,,99.696411,1,0,0,0,0,0,0,0,0,0
O=C1C([O-])=C(CN2CCOCC2)OC=C1,C71773815,,79.662949,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1SC(NN=C2CCCC2)=NC(=O)C1,C00167976,,77.424309,1,0,0,0,0,0,0,0,0,0
FC(F)C1=CC(=O)Nc2n(CC(=O)[O-])nc(C)c12,C12399099,,99.559013,1,0,0,0,0,0,0,1,0,0
O=C(C)/C=C(\[O-])/Nc1cnc2n(C(C)C)ncc2c1,C19412157,,99.868065,1,0,0,0,0,1,0,0,0,0
S=C1N(C)C(=O)/C(=C\NN2CCCCC2)/C([O-])=N1,C19996759,,58.821342,1,0,0,0,0,0,0,0,0,0
Fc1ccc2S(=O)(=O)[N-][C@H](C(OC)=O)Nc2c1,C20849544,,67.811424,1,0,0,0,0,1,0,0,0,0
[S-]c1n(NCc2ccc3OCCOc3c2)cnn1,C26482180,,99.166565,1,0,0,0,0,1,0,1,0,0
OC1(C)[C@@H](C([O-])[C@@H]1c1noc(C)c1)c1noc(C)c1,C16954338,,100,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)[C@]1(C)N[C@H]([C@H](C(=O)[O-])C1)c1cnccc1,C08730241,,91.44561,1,0,0,0,0,0,0,0,0,0
O=C(Nc1nn(C)cc1)CC1(C(=O)[O-])CCCC1,C37560106,,99.091759,1,0,0,0,0,1,0,0,1,0
OCC1CCN(C(=O)c2c(C)c(C)nnc2[O-])CC1,C37896715,,63.490696,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]Cc1c[nH]nc1)N1CCC(C)CC1,C38007139,,92.642738,1,0,0,0,0,1,0,0,0,0
O=C([O-])C[C@H]1NCCN(C(OC(C)(C)C)=O)C1,C02585632,,84.045883,1,0,0,0,0,0,0,0,0,0
ClC/C(/[O-])=N/N1C(=O)C2(NC1=O)CCCC2,C40166094,,83.566666,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([NH-])N1CCN(C(=O)C2CCCC2)CC1,C40217736,,99.996811,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H](NC(=O)N1C[C@@H](C)OCC1)C(C)(C)C,C40531533,,99.740768,1,0,0,0,0,0,0,0,0,0
O=C([O-])C[C@H]1N(C(=O)NC2CCOCC2)CCC1,C42165178,,99.338036,1,0,0,0,0,0,0,0,0,0
OCCN(C(=O)c1ncc([O-])nc1)C1CCCC1,C42514979,,68.649261,1,0,0,0,0,1,0,0,0,0
[S-]c1n([C@@H](C)C(=O)NC)c(-c2ccncc2)nn1,C42572216,,89.284065,1,0,0,0,0,1,0,1,0,0
O=C(NC(C)(C)C)N1C[C@H](C(=O)[O-])OCC1,C43702824,,99.836098,1,0,0,0,0,0,0,0,0,0
Fc1c(C(=O)NCc2nnn[n-]2)cc(F)cc1,C44927151,,92.94796,1,0,0,0,0,0,0,0,0,0
N(Cc1cccc2cccnc12)[C@H](C)c1nnn[n-]1,C44924326,,76.21064,1,0,0,0,0,0,0,0,1,0
[S-]c1n(CCC(=O)NC)c(-c2ncccc2)nn1,C45005236,,96.817093,1,0,0,0,0,1,0,1,0,0
O=C(N[C@H](C)C(C)C)/C(/[O-])=N/c1oc(C)c(C)n1,C47963451,,98.78196,1,0,0,0,0,0,0,0,0,0
O=C(N[C@@H](C)c1cnccc1)c1nnc([O-])cc1,C48416362,,75.022804,1,0,0,0,0,1,1,0,0,0
O=C([O-])/C=C/c1nc(NC(=O)[C@@H]2COCC2)ccc1,C49592458,,96.292809,1,0,0,0,0,0,0,0,0,0
O=C([O-])CCC(=O)NC(=O)N1C[C@H]2CC[C@@H]1C2,C49717143,,99.378616,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N[C@@H](C)CC#N)c1c(C)nc([O-])s1,C50392659,,95.102844,1,0,0,0,0,1,0,0,0,0
O[C@H]([C@H]1OCCOC1)c1ccc2nc([O-])oc2c1,C55303393,,99.582359,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C/1\NC=C(C)C=C\1)CC(=O)[O-],C20245636,,99.879456,1,0,0,0,0,1,0,0,0,0
O=C(/N=C/1\NCC([O-])=N\1)c1sc(C(C)(C)C)nc1,C57294176,,55.692154,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1nc(/N=C(\[O-])/[C@H](OC)C)[nH]n1,C57307439,,84.821121,1,0,0,0,0,1,0,0,0,0
Clc1c([O-])ccc(C(=O)NCc2n(C)cnn2)c1,C57362714,,78.047279,1,0,0,0,0,0,1,0,0,0
S(=O)(=O)([N-][C@H](C(C)C)C#N)c1c(C)[nH]nc1C,C57544366,,77.449532,1,0,0,0,0,0,0,0,0,0
O=C([O-])C1=C([O-])[NH+](Cc2ccc3OCOc3c2)CC1,C58433390,,96.998207,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H]1[C@@H](C(=O)Nc2c(C)n(C)nc2C)C1(C)C,C61721807,,99.320389,1,0,0,0,0,1,0,0,1,0
O=C([O-])CCNC(=O)N1C[C@@H](C)OCCC1,C61937237,,99.346008,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H](NC(=O)N1CCOCCC1)C(C)(C)C,C61937638,,99.739662,1,0,0,0,0,0,0,0,0,0
S=C1N(/N=C/c2ccc(O)cc2)C([O-])=C(C)N=N1,C05728478,,75.766197,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([NH-])c1c(C)n(-c2c(OC)cccc2)nc1,C62606207,,99.995804,1,0,0,0,0,1,0,0,0,0
OCCN(CC)C(=O)N1CCC(C)(C(=O)[O-])CC1,C62843343,,99.090141,1,0,0,0,0,0,0,0,0,0
O=C(N1CCC(CCC)(C(=O)[O-])CC1)c1c[nH]nc1,C62845140,,99.067116,1,0,0,0,0,0,0,0,1,0
O(C)C[C@@H](NC(=O)N1C[C@](C)(C(=O)[O-])CC1)C,C62923022,,99.322037,1,0,0,0,0,0,0,0,0,0
O=C(N1C[C@](CCC)(C(=O)[O-])CC1)c1c[nH]nc1,C62923309,,99.289299,1,0,0,0,0,0,0,0,1,0
O=C(NC=1N=C([O-])CN=1)C1(C#N)CCCCC1,C57432914,,81.08252,1,0,0,0,0,0,0,0,0,0
O=C([O-])CC[C@@H](NC(=O)N1CCOCC1)C,C69838031,,99.069122,1,0,0,0,0,0,0,0,0,0
O=C(N1CCC(CC)(C(=O)[O-])CC1)c1[nH]nc(C)c1,C70378757,,98.37912,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)(N1[C@@H](c2[nH]ccc2)CCC1)c1[n-]cnc1,C70416995,,99.861496,1,0,0,0,0,1,0,0,0,0
O=C(NC)CN1C([O-])=NC(=O)C21CCCCC2,C70509002,,99.999649,1,0,0,0,0,0,0,0,0,0
O=C([O-])/C(/C)=C(/C)\C(=O)N[C@H](C)c1c(C)n(C)nc1,C71165198,,99.35463,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1nccc(C)c1)C=1C(=O)C=CNC=1,C71221720,,99.919708,1,0,0,0,0,0,0,0,0,0
P(=O)([O-])([O-])Cc1ccc([N+](=O)[O-])cc1,C02170203,,99.464943,1,0,0,0,0,1,0,0,0,0
ClC(Cl)(C(=O)[O-])C(=O)[O-],C05112639,,99.959267,1,0,0,0,0,0,0,0,0,0
P(=O)(Oc1c(CC)c(CO)cnc1C)([O-])[O-],C12841401,,94.823463,1,0,0,0,0,1,0,0,0,0
Clc1cc(C)c(C#N)c([C@H]([S-])C(=O)[O-])c1,C08626847,,94.84787,1,0,0,0,0,0,0,0,0,0
Clc1c(P(=O)([O-])[O-])[nH]c2ccccc12,C19772486,,72.064201,1,0,0,0,0,1,0,0,0,0
Oc1c(C=2C(=O)CCCC=2[O-])ccc([O-])c1,C00107886,,92.492546,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)(N=C1C=CC=C2[N-]C=CC=C12)CC(=O)[O-],C20245432,,55.050354,1,0,0,0,0,0,0,0,0,0
S([C@@H](C)C(=O)[O-])c1sc(/N=C(\[O-])/C)nn1,C20395852,,98.786804,1,0,0,0,0,1,0,0,1,0
[O-]c1c(C(C)(C)c2c([O-])onc2C)c(C)no1,C01031044,,70.782913,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c([O-])cccn1)C,C21953365,,75.664658,1,0,0,0,0,0,0,0,0,0
S=C1N=C(C(C)C)N=C2N(C)C([O-])=NC([O-])=C12,C21954270,,92.952583,1,0,0,0,0,0,0,0,0,0
P(O)(=O)([O-])[C@@]1(C)P(=O)([O-])Oc2ccccc12,C22591123,,98.066574,1,0,0,0,0,1,0,1,0,0
Clc1c([O-])c(OC)c([O-])c2C(=O)O[C@@H](C)[C@@H](O)c12,C31163688,,75.114922,1,0,0,0,0,0,0,0,0,0
Clc1cc(OC)c([O-])c(/C=C\2/C([O-])=NC(=O)N/2)c1,C15012796,,67.076035,1,0,0,0,0,0,0,0,0,0
ClC1(Cl)[C@@H]([O-])C(Cl)=C[C@@]1(O)C(=O)[O-],C34445516,,99.968384,1,0,0,0,0,0,0,0,0,0
Fc1c([O-])c(F)c(C(=O)N[C@@H](CC)C(=O)[O-])cc1F,C35409733,,93.059547,1,0,0,0,0,1,0,0,1,0
O=C([O-])c1sc(/N=C(\[O-])/C=2OCCOC=2)cc1,C35426209,,98.492264,1,0,0,0,0,0,0,0,0,0
O=C([O-])Cc1sc(/N=C(\[O-])/C)nn1,C36239126,,98.53772,1,0,0,0,0,1,0,1,0,0
Cl/C=C/c1c(C)c(C(=O)[O-])[nH]c1C(=O)[O-],C37624507,,97.795311,1,0,0,0,0,0,0,1,0,0
S=C1N(C(C)C)C2=C([O-])N=C([O-])N(C)C2=N1,C00381248,,99.995613,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1c(C)c(C(=O)C)c(C(=O)[O-])[nH]1,C04878981,,98.642876,1,0,0,0,0,0,0,1,0,0
[S-]c1[nH]c(CCC(=O)[O-])nn1,C19933063,,98.687553,1,0,0,0,0,1,0,0,0,0
O=C([O-])[C@]1(C)[C@](C)(C(=O)[O-])[C@H]2O[C@@H]1CC2,C03871852,,98.901566,1,0,0,0,0,0,0,0,0,0
Clc1c([O-])ncc(/C(/[O-])=C(\C(=O)NC2CC2)/C#N)c1,C48620721,,72.639336,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H](N/C(/[O-])=N/c1sc2CCCc2n1)C,C49548780,,99.376503,1,0,0,0,0,0,0,0,1,0
S=C1N=C([O-])C(c2c([O-])[nH]c3ccc(C)cc23)=N1,C49590201,,99.926201,1,0,0,0,0,0,0,0,0,0
Clc1ccc2C(=O)NC(CP(=O)([O-])[O-])=Nc2c1,C20676296,,73.017799,1,0,0,0,0,1,0,0,0,0
S(C[C@H]1O[C@H](C(=O)[O-])CC1)c1ncn[n-]1,C51394017,,99.27047,1,0,0,0,0,0,0,0,0,0
FC(F)(F)[C@@H]1NC([O-])=C(C(=O)[O-])CC1,C53993787,,95.072548,1,0,0,0,0,0,0,0,0,0
S=C1NC(=O)/C(=C/c2cc(OC)c([O-])cc2)/C([O-])=N1,C18055399,,77.180061,1,0,0,0,0,0,0,0,0,0
[S-]C(=O)Cc1sc([S-])nn1,C02245250,,99.369438,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([O-])c1cc([O-])c2c(O)cccc2c1,C59479257,,54.176636,1,0,0,0,0,0,0,0,0,0
O=C(Oc1c([O-])cc(/C=C/C(=O)[O-])cc1)C,C59588999,,88.268524,1,0,0,0,0,0,0,0,0,0
O=C([O-])CC1=N/C(=C/2\C(=O)C=CC=C\2)/N[N-]1,C32501662,,92.918129,1,0,0,0,0,1,1,1,0,0
O(/C(/[O-])=N/c1ncn[n-]1)C(C)(C)C,C39094417,,97.278435,1,0,0,0,0,0,0,0,0,0
O=C(N1C[C@](CC)(C(=O)[O-])CC1)c1c([O-])cccn1,C62914191,,65.405128,1,0,0,0,0,0,0,0,1,0
O=C([O-])c1n(C)nc(C2=C([O-])C(=O)C=CC=C2)c1,C19909725,,97.004517,1,0,0,0,0,0,0,0,0,0
O(/N=C(/[O-])\[C@H]1OCCCC1)CC(=O)[O-],C68893084,,99.697212,1,0,0,0,0,0,0,0,0,0
Fc1c([O-])c(F)c(C(=O)NOCC(=O)[O-])cc1F,C69055083,,93.596085,1,0,0,0,0,1,0,0,0,0
O[C@@H]1[C@H](C(=C)C(=O)[O-])C=CC=C1C(=O)[O-],C69488975,,98.401146,1,0,0,0,0,0,0,0,0,0
O=C(N1C(=C([O-])[O-])CCC1)[C@H]1NCCC1,C69487821,,67.656967,1,0,0,0,0,0,0,0,0,0
O(/N=C(/[O-])\[C@@H]1OCCC1)CC(=O)[O-],C70184268,,99.697075,1,0,0,0,0,0,0,0,0,0
[O-]c1c(-c2nc3ccncc3[n-]2)cccc1,C05117309,,37.679295,1,0,0,0,0,0,0,0,0,0
[O-]C1=C(C(C)C)C([O-])=Nc2c(CC)cnn12,C71474336,,99.161896,1,0,0,0,0,0,0,0,0,0
[O-]C1=C(C)C([O-])=Nc2n1nc(C)c2,C71475129,,98.916954,1,0,0,0,0,1,0,0,0,0
O=C([O-])CC1=Nc2n(C([O-])=C1)nc(C1CC1)c2,C71470108,,99.368767,1,0,0,0,0,0,0,0,0,0
[O-]C1=Nc2c(CN(C)C)cnn2C([O-])=C1,C71475774,,99.077744,1,0,0,0,0,0,0,0,0,0
Fc1c(/N=C\2/C(=O)N=C([O-])N=C/2[O-])cccc1,C71766673,,99.662712,1,0,0,0,0,0,0,0,0,0
[O-]c1c(C#N)c(c(C#N)c([O-])n1)-c1ccncc1,C71773912,,99.20298,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H](C(=O)C)/C(/[O-])=C/C(=O)C,C71791652,,99.807144,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1nn(C(C)(C)C(=O)[O-])c(C)c1,C02535178,,99.830643,1,0,0,0,0,0,0,0,0,0
Clc1cc(CC(=O)[O-])cc2OCCCOc12,C04218938,,99.347786,1,0,0,0,0,0,0,0,0,0
