wash.smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Brc1cc(/C=C\2/C(=O)N(c3cc([N+](=O)[O-])ccc3)C(=O)NC/2=O)ccc1,,C15836160,99.968353,0,0,0,0,0,0,1,0,0,0
S=C1N(CC)C(=O)/C(=C\c2c(C)n(c(C)c2)-c2c(C)cc([N+](=O)[O-])cc2)/C(=O)N1,,C20228280,99.616325,0,0,0,1,0,1,1,0,0,0
S=C1N(Cc2occc2)C(=O)/C(=C\c2c(C)n(c(C)c2)-c2cc([N+](=O)[O-])ccc2)/C(=O)N1,,C22496967,99.520874,0,0,0,0,0,1,0,0,0,0
Clc1c(CN2C(=O)N(CC(=O)N3CCOCC3)c3sc(C(=O)[O-])c(C)c3C2=O)cccc1,,C34778901,99.046669,0,0,0,1,0,0,0,0,1,1
Fc1c(N2C(=O)C(N(C)Cc3ccccc3)=C(C2=O)C=2C(=O)N(C)NC=2C)cccc1,,C35621366,95.252739,0,0,0,1,0,0,0,0,0,1
O([C@@H](C)C(=O)Nc1ncnc2[nH]cnc12)C(=O)/C=C/c1ccc2cc(OC)ccc2c1,,C39462557,94.420143,0,0,0,1,0,0,1,1,1,0
S(CC1=NC(=O)C2=C(C(=O)[O-])[C@@H](C)OC2=N1)c1n(CC(C)C)c2ccccc2n1,,C39680254,72.451248,0,0,0,1,0,1,0,0,0,0
S(CC1=NC(=O)C2=C(C)[C@H](C(=O)[O-])SC2=N1)c1n(CC)c(-c2ccccc2)nn1,,C39680315,99.662636,0,0,1,1,0,1,0,0,0,0
S(CC1=NC(=O)C2=C(C(=O)[O-])[C@H](C)OC2=N1)C=1N(CC=C)C(=O)c2ccccc2N=1,,C39691448,96.869553,0,0,0,1,0,1,0,0,0,1
S(CC1=CC(=O)N=C2S[C@@H](C(=O)[O-])C(C)=C12)c1n(C)c([C@H]2Oc3ccccc3OC2)nn1,,C39691858,99.650726,0,0,0,1,0,1,0,0,1,0
S(CC1=NC(=O)C2=C(C)[C@H](C(=O)[O-])SC2=N1)c1oc(-c2c(F)cccc2)nn1,,C39692042,99.777016,0,0,1,1,0,1,0,0,0,0
Clc1c(C)ccc(-n2c(SCC3=NC(=O)C4=C(C(=O)[O-])[C@H](C)OC4=N3)nnc2)c1,,C39692521,99.632713,0,0,0,1,1,1,0,0,0,0
Brc1cc(-c2oc(SCC3=NC(=O)C4=C(C(=O)[O-])[C@@H](C)OC4=N3)nn2)ccc1,,C39692643,99.867416,0,0,0,1,0,1,0,0,0,0
Clc1ccc(-c2c(COC)nn3c2N=CC=2C(=O)N([C@H](C)C(=O)[O-])C=CC3=2)cc1,,C40397819,99.613503,0,0,0,0,0,1,0,1,0,0
S(=O)(=O)(N=C1Sc2n(N1)cc(-c1ccccc1)n2)c1ccc2OCCOc2c1,,C41105478,91.257919,0,0,0,1,0,0,1,0,0,0
Brc1cc([C@@H]2N(CCOC)C(=O)C([O-])=C2C(=O)c2c(C)n(C)nc2C)ccc1,,C41539353,97.776611,0,0,0,1,0,1,0,0,0,0
Fc1c(N2C(=O)C[C@@H](C(=O)Nc3sc(COc4ccccc4)nn3)C2)cccc1,,C49550770,98.912735,0,0,0,1,0,1,1,1,1,0
Brc1c([O-])c(/C=N/N2C(=O)[C@@H]3[C@@H](C2=O)[C@@H]2CC[C@H]3C=C2)cc([N+](=O)[O-])c1,,C15223104,95.501244,0,0,0,0,0,1,0,0,0,0
S=C1N(CC=C)C(=O)[C@@]2(C(=O)N1)Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@H]21,,C04593553,99.995964,0,0,0,0,0,1,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/c1c(C)n(-c2ncc(C(F)(F)F)cc2)nc1)c1c(C)cccc1,,C59250595,91.516815,0,0,0,1,0,1,0,0,0,0
Brc1c(NC(=O)CN2CCOCC2)c([N+](=O)[O-])cc(Br)c1,,C59416891,96.857414,0,0,0,1,0,1,0,1,0,0
S(c1n(CC=C)c(-c2ccc(F)cc2)nn1)c1[nH]c2N(C)C(=O)N(C)C(=O)c2n1,,C59795731,97.610611,0,0,0,0,0,1,0,0,0,0
O(C)c1c(OCC#N)ccc(/C=C\2/C(=O)N(c3cccc4ccccc34)C(=O)NC/2=O)c1,,C59861130,99.974472,0,0,0,0,0,0,0,0,0,0
S=C1N(c2ccc(F)cc2)C(=O)/C(=C/c2c([O-])n(-c3ccccc3)nc2C)/C(=O)N1,,C02208931,84.142616,0,0,0,0,0,1,0,0,0,1
O(C)C(=O)c1c(-c2oc(/C=C\3/C(=O)N(Cc4occc4)C(=O)NC/3=O)cc2)cccc1,,C13512665,99.990532,0,0,0,0,0,1,0,0,0,0
S(CC(=O)N(C)Cc1cscc1)C=1NC(=O)c2cnn(-c3ccccc3)c2N=1,,C07154241,72.587898,0,0,0,1,1,1,1,0,0,1
O=[N+]([O-])c1ccc([C@H]2C(C(OCC)=O)=C(C)NC=3c4ccccc4S(=O)(=O)C2=3)cc1,,C17529574,78.760429,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(Nc1c(C)cc(F)cc1)c1scc(-c2nc(C(=O)N3CCOCC3)on2)c1,,C65097576,96.139404,0,0,0,1,0,1,1,0,1,0
Clc1c(NS(=O)(=O)c2ccc3onc(C(=O)N4CCOCC4)c3c2)cccc1,,C65115479,94.67009,0,0,0,1,0,1,1,0,0,0
S(=O)(=O)(Nc1c(F)ccc(F)c1)c1c(C)n(CC)c(C)c1-c1onc(C2CC2)n1,,C65194595,85.785042,0,0,0,1,0,1,0,1,0,0
S(=O)(=O)(Nc1cc(C(F)(F)F)ccc1)c1c(C)oc(-c2c(C(=O)N(C)C)c[nH]n2)c1,,C65259393,59.18763,0,0,0,1,0,1,1,0,1,0
S(=O)(=O)(N=C1C(=C([O-])N2CCN(C=O)CC2)SC=C1)c1ccc(C(C)(C)C)cc1,,C67245653,70.742302,0,0,0,1,0,1,0,0,1,0
Brc1c(S(=O)(=O)N2CCOCC2)cc(C(=O)Nc2c(C(=O)[O-])cccc2)cc1,,C06183641,99.136742,0,0,1,1,0,1,1,1,1,1
Clc1c(S(=O)(=O)N2CCOCC2)cc(NC(=O)CSc2c(C(=O)[O-])cccc2)cc1,,C13189265,99.241539,0,0,1,1,0,1,1,1,1,1
Clc1c(S(=O)(=O)NCCN2C(=O)/C(=C/c3ccc(F)cc3)/SC2=O)cc(C(=O)[O-])cc1,,C13246954,95.915916,0,0,0,1,0,1,1,0,0,0
S(=O)(=O)(N(Cc1ccccc1)CC=1Nc2ccsc2C(=O)N=1)c1cc(C(=O)[O-])c(F)cc1,,C13249570,97.554863,0,1,0,1,1,1,0,0,1,1
S(CC(=O)c1ccc2OCC(=O)Nc2c1)C=1N(CC(C)C)C(=O)c2ccc(C(=O)[O-])cc2N=1,,C13280271,96.828041,0,0,0,1,0,0,0,0,0,1
S(=O)(=O)(Oc1c([N+](=O)[O-])cc(S(=O)(=O)N2CCOCC2)cc1)c1scc(C(=O)[O-])c1,,C13307501,99.438858,0,0,0,1,0,1,0,1,1,0
Clc1cc(/C=C/C(=O)N2CCN(S(=O)(=O)c3scc(C(=O)[O-])c3)CC2)cc2OCCOc12,,C13400833,99.372253,0,0,0,1,0,1,0,0,0,0
S(CC(=O)N1[C@@H](c2occc2)CC(c2sccc2)=N1)C=1N(CC(=O)[O-])C(=O)c2ccccc2N=1,,C13404794,97.344109,0,0,1,1,0,1,0,0,0,1
Clc1c(C(=O)Nc2c(C(=O)[O-])cc3OCCOc3c2)cc(S(=O)(=O)N(CC)CC)cc1,,C13430225,99.050713,0,0,0,1,0,1,0,1,1,1
S(=O)(=O)(NC)c1ccc(-c2oc(/C=C/3\C(=O)N(CC(=O)[O-])C(=O)c4ccccc\34)cc2)cc1,,C13458168,96.00824,0,0,0,1,0,1,0,1,0,0
Ic1cc(C(=O)[O-])c(NC(=O)CN2C(=O)N(c3c(Cl)cccc3)N=N2)cc1,,C13462573,81.521713,0,1,1,1,1,1,1,0,1,1
Ic1cc(C(=O)[O-])c(NC(=O)CN2C(=O)N(c3sccc3)N=N2)cc1,,C13462788,81.288963,0,1,1,1,1,1,1,0,1,1
Brc1c(C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(C)CS[C@H]23)n(C)nc1C(F)(F)F,,C02785569,99.825378,0,0,0,1,0,1,0,0,0,0
S=C1N(CC(=O)[O-])C(=O)/C(=C\2/C(=O)N(CC(=O)Nc3cc(C)ccc3)c3ccccc/23)/S1,,C15227189,99.899055,0,0,0,1,0,0,0,1,0,0
S=C1N(CC(=O)[O-])C(=O)/C(=C/C2=C(N3CCN(C(OCC)=O)CC3)[NH+]=C3N(C2=O)C=C(C)C=C3)/S1,,C16736084,93.154877,0,0,0,1,0,0,0,1,0,0
Clc1c([N+](=O)[O-])cc([C@H](C2C(=O)N(C)C(=S)N(C)C2=O)C=2C(=O)N(C)C(=S)N(C)C=2[O-])cc1,,C19814443,99.693565,0,0,0,1,0,1,0,0,0,0
O=[N+]([O-])c1ccc([C@@H]2N(CC[NH+]3CCOCC3)C(=O)C([O-])=C2C(=O)c2c(C)[nH+]c3C(C)=CC=Cn23)cc1,,C09123715,75.558983,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(N=C1NOC(C)=C1)c1c(C)n(C)c(-c2sc(C(=O)N3CCOCC3)c(C)n2)c1,,C21708003,93.214325,0,0,0,1,1,1,0,0,0,0
Clc1c(C(=O)N(C)Cc2oc(C)cc2)cc(S(=O)(=O)Nc2ccc(S(=O)(=O)C)cc2)cc1,,C24178003,94.084175,0,0,0,1,0,0,0,1,0,0
S(C)c1cc(N2C(=O)C[C@@H](C(=O)Nc3sc(-c4n(CC=C)c([S-])[nH+]n4)c(C)n3)C2)ccc1,,C25575717,98.435593,0,0,0,1,0,1,1,0,1,0
Clc1c(CS(=O)(=O)Nc2ccc(S(=O)(=O)N=C3NC(C)=CC=N3)cc2)c(F)ccc1,,C30867995,65.415421,0,0,0,1,0,1,1,0,0,0
S(=O)(=O)(Nc1cc(S(=O)(=O)/N=C\2/NCCCCC/2)ccc1)c1c(S(=O)(=O)C)cccc1,,C32906695,92.611206,0,0,1,1,1,1,0,1,0,1
S(=O)(=O)(Nc1ccc2[nH+]c(N3CCN(c4ccc(C(=O)C)cc4)CC3)cc(C(=O)[O-])c2c1)C,,C32985189,74.604103,0,0,0,1,0,1,1,1,0,0
O=[N+]([O-])c1ccc([C@H]2N(c3sc(C)nn3)C(=O)C([O-])=C2C(=O)c2c(C)[nH+]c3n2C=CC=C3)cc1,,C33813960,99.644157,0,0,0,1,1,1,0,0,0,0
S(=O)(=O)(Cc1c(C(O)OCC)c(c(C#N)c(C)n1)-c1cc([N+](=O)[O-])ccc1)c1ccccc1,,C34802472,99.322273,0,0,0,1,0,1,0,0,0,1
Oc1ccc([C@@H]2N(c3sc(C(OC)=O)c(C)n3)C(=O)C([O-])=C2C(=O)c2c(C)nc(C)s2)cc1,,C35565756,97.770401,0,0,0,1,1,0,0,0,0,1
O(C)C(=O)c1c(C)nc(N2[C@@H](/C=C/c3ccccc3)C(C(=O)c3c(C)nc(C)s3)=C([O-])C2=O)s1,,C33939675,99.450623,0,0,0,1,1,0,0,0,0,1
Brc1ccc2c([C@@H](C(=O)[O-])[NH+]3CCN(Cc4ccncc4)CC3)cn(CC(=O)[O-])c2c1,,C36366796,75.435959,0,0,0,1,1,0,1,0,0,0
S(CC=1n2ncc(C#N)c2NC(=O)C=1)C=1N(C[C@@H]2OCCC2)c2nc(C)cc(C(OC)=O)c2C(=O)N=1,,C36615173,99.661476,0,0,0,1,0,1,0,1,0,0
S(=O)(=O)(N=C1NC(C)=CC=N1)c1ccc(NC(=O)C=2Oc3c(C)cc(C)cc3C(=O)C=2)cc1,,C02356763,67.827133,0,0,0,1,1,1,0,0,1,0
S=C1N(CCC(=O)[C-]2C(=O)N(Cc3occc3)C(=O)C(C#N)=C2C)C(=O)/C(=C/c2ccc(C)cc2)/S1,,C38619496,99.997963,0,0,0,1,0,1,0,0,0,0
S(=O)(=O)(N=C1NC(C)=CC(C)=N1)c1ccc(NC(=O)C=2Oc3c(C)cccc3C(=O)C=2)cc1,,C38643858,99.577065,0,0,0,1,1,1,0,0,0,0
S(=O)(=O)([N-]c1sc2cc(C)ccc2n1)c1ccc(N2C(=O)C=3C=Nc4n(ncn4)C=3C=C2)cc1,,C38784106,69.150063,0,0,0,1,0,1,0,0,0,0
[S-]c1n(CC=C)c(CC2=N[C@@H](NC(=O)c3ccc(-n4cnc5ccccc45)cc3)SC2)n[nH+]1,,C38798786,86.782753,0,0,0,1,0,1,0,1,0,0
S(CC=1Nc2sc(C(=O)[O-])c(C)c2C(=O)N=1)C=1N(CCC)C(=O)[C@H]2[C@@H](SC=3CCCC2=3)N=1,,C39691538,56.66684,0,0,0,1,0,0,0,1,0,1
S(CC=1Nc2oc(C)c(C(=O)[O-])c2C(=O)N=1)[C@@H]1N(CC)C(=O)C=2C(S[C@@H]3C[C@H](C)CCC=23)=N1,,C39691758,52.013412,0,0,0,1,0,1,0,1,1,1
S(CC1=CC(=O)N=C2S[C@H](C(=O)[O-])C(C)=C12)c1n(CC=C)c([C@H]2Oc3ccccc3OC2)nn1,,C39691805,99.653717,0,0,0,1,0,1,0,0,0,0
S(CC=1Nc2cc(C(=O)[O-])ccc2C(=O)N=1)[C@@H]1N(C)C(=O)C2=C(c3ccccc3)CSC2=N1,,C39722460,75.119843,0,0,0,1,0,1,0,0,0,0
S(CC=1Nc2sc(C(=O)[O-])c(C)c2C(=O)N=1)C=1N(CC=C)C(=O)[C@H]2[C@@H](SC=3CCCC2=3)N=1,,C39722681,57.79715,0,0,0,1,0,0,0,1,0,1
S(CC=1Nc2sc(C(=O)[O-])c(C)c2C(=O)N=1)C=1N(CC)C(=O)[C@@H]2C=C(CC)S[C@@H]2N=1,,C39724253,56.440701,0,0,0,1,0,0,0,1,0,1
S(=O)(=O)(Nc1sccn1)c1ccc(NC(=O)[C@]2(C)C(=O)N(C)c3cc(C)ccc3O2)cc1,,C40797861,57.570232,0,0,0,1,0,1,1,0,1,0
Brc1c(OCC(=O)Nc2ccc(S(=O)(=O)N=C3N=C(C)NC(C)=C3)cc2)cccc1,,C40852026,93.999283,0,0,0,1,0,1,1,0,0,0
S(CC=1Nc2oc(C)c(C(=O)[O-])c2C(=O)N=1)C=1N(C(C)C)C(=O)c2c(sc3CCCc23)N=1,,C13393499,49.658276,0,0,0,0,0,1,0,1,1,0
O=C([O-])c1cc(-c2oc(/C=C/3\C(=O)N=C4SC(COc5c(C)cccc5)=NN4C\3=[NH2+])cc2)ccc1,,C30802262,99.274254,0,0,0,1,0,0,0,0,0,0
Fc1ccc(N2C(=O)/C(=C/c3c(C)n(c(C)c3)-c3c(OC)ccc([N+](=O)[O-])c3)/C(=O)NC2=O)cc1,,C59135300,99.989815,0,0,0,1,0,1,0,0,0,0
O=[N+]([O-])c1ccc2N(CC(OC)OC)C[C@]3(C(=O)N(c4c(C)cc(C)cc4)C(=O)NC3=O)Cc2c1,,C09488034,99.994377,0,0,0,1,0,1,0,0,0,1
Clc1ccc(N2C(=O)[C@]3(C(=O)NC2=O)CN(CC(OC)OC)c2ccc([N+](=O)[O-])cc2C3)cc1,,C09451213,99.994286,0,0,0,1,0,1,0,1,0,0
O=[N+]([O-])c1ccc2N(CC(OC)OC)C[C@]3(C(=O)N(c4cc(C)cc(C)c4)C(=O)NC3=O)Cc2c1,,C09216099,99.994354,0,0,0,1,0,0,0,0,0,0
O=[N+]([O-])c1ccc2N3C[C@@H](C)O[C@@H](C)[C@@H]3[C@@]3(C(=O)N(c4ccc(CC)cc4)C(=O)NC3=O)Cc2c1,,C09186995,99.99408,0,0,0,0,0,0,0,0,0,0
[S-]c1n(CC=C)c(CC2=N[C@H](NC(=O)[C@H]3CN(c4ccc5CCCc5c4)C(=O)C3)SC2)n[nH+]1,,C64066451,87.123825,0,0,0,1,0,1,1,1,1,1
S([C@@H](C)C=1Nc2ccccc2C(=O)N=1)c1nc(C)nc2N(CC(C)C)C(=O)N(C)C(=O)c12,,C08750796,79.097237,0,0,0,1,0,1,0,0,0,1
O=C(CN1C(=O)[C@@](C)(CC)NC1=O)c1c(C)n(c(C)c1)C=1C(=O)N(N(C)C=1C)c1ccccc1,,C08850468,99.997231,0,0,0,0,0,0,0,0,0,1
Clc1c(Cl)ccc(NC(=O)CSc2nc(COC)nc3N(C)C(=O)N(C)C(=O)c23)c1,,C08893587,99.908455,0,0,0,1,0,1,0,1,1,1
Clc1ccc(NC(=O)CN2C(=O)COc3ccc(S(=O)(=O)N4CCOCC4)cc23)cc1,,C09430367,100,0,0,0,1,0,1,0,1,0,1
S(CC(=O)Nc1n(C[C@H]2OCCC2)c(C)c(C)c1C#N)c1n2C(C)=CC(C)=Nc2nn1,,C09516391,99.949005,0,0,0,1,0,1,1,0,1,0
O=C(NN1C(=O)c2cnn(-c3cc(C)c(C)cc3)c2N=C1)[C@H]1CN(c2ccccc2)C(=O)C1,,C09563101,99.941895,0,0,0,1,0,0,1,0,0,0
O=C(Nc1cc(-c2n3CCCCCc3nn2)ccc1)CN(C)C1=NS(=O)(=O)c2ccccc12,,C09711990,99.693542,0,1,0,1,1,1,1,1,1,1
Clc1cc(NC(=O)c2c(C)ccc(S(=O)(=O)N3CCOCC3)c2)c(-n2ncnc2)cc1,,C09782064,98.090599,0,0,1,1,0,1,0,1,0,1
S(=O)(=O)(C)N1CCCc2cc(C(=O)CN3C(=O)[C@]4(NC3=O)CCOc3ccccc43)ccc12,,C09876649,99.999405,0,0,0,1,0,0,0,1,0,1
S(CC(=O)Nc1sc2cc(C)ccc2n1)c1c(COC)cnc2N(C)C(=O)N(C)C(=O)c12,,C11024041,99.696175,0,0,0,1,1,1,1,1,1,1
Brc1c(NC(=O)COC(=O)c2nccnc2)c(Br)cc([N+](=O)[O-])c1,,C11478664,99.999634,0,0,0,1,1,1,1,0,1,0
O(C)C(=O)c1cc(C)nc2N(c3ccccc3)C(=O)N(CC(=O)Nc3c(C)cccc3)C(=O)c12,,C12463116,99.939659,0,0,0,0,0,0,0,1,0,0
Brc1ccc(OCCN2C(=O)[C@@](C)(c3cc(-n4nnnc4)ccc3)NC2=O)cc1,,C12619042,99.999641,0,0,0,1,0,1,1,0,1,0
O=C(CN1C(=O)[C@@](C)(c2occc2)NC1=O)c1c(C)n(C[C@H]2Oc3ccccc3OC2)c(C)c1,,C12753703,99.999062,0,0,0,1,0,0,1,0,0,1
S(CC(=O)c1c(C)c(C(=O)C)c(C)[nH]1)c1nc(C(C)(C)C)nc2N(C)C(=O)N(C)C(=O)c12,,C13146412,99.327911,0,0,0,1,0,1,0,0,0,1
O=C(Nc1c(C)n(-c2ccccc2)nc1C)CN1C[C@H](C(=O)N2CCOCC2)Oc2ccccc12,,C09717154,99.967964,0,1,0,1,0,1,0,1,0,0
S(=O)(=O)(Nc1ccc2OCCOc2c1)c1ccc(N2S(=O)(=O)CC(C)(C)C2=O)cc1,,C13734946,97.915016,0,0,1,1,0,1,0,1,1,1
S(=O)(=O)(N(C)C)c1ccc2nnn(O[C@@H](C)C(=O)Nc3c(F)c(F)c(F)cc3)c2c1,,C14352070,99.993294,0,0,0,1,0,1,0,1,0,0
S(=O)(=O)(C)c1ccc2nc(NC(=O)c3cc(-c4occc4)nc4n(C)nc(C)c34)sc2c1,,C14898401,99.956596,0,0,0,1,1,1,1,1,0,0
Clc1sc(S(=O)(=O)N2CCN(C(=O)c3cc([N+](=O)[O-])c(NC4CC4)cc3)CC2)cc1,,C17906934,99.993645,0,0,0,1,0,0,0,0,0,0
S(C[C@@H](C)Cn1c(N2C[C@H](C)C[C@H](C)C2)[nH+]c2N(C)C(=O)NC(=O)c12)c1sc(C)nn1,,C17971216,99.001839,0,0,0,1,0,1,1,1,0,0
Clc1c(NC(=O)CN(C)C(=O)CN2C(=O)c3cnn(-c4ccccc4)c3N=C2)cccc1,,C18275471,99.964363,0,0,0,1,0,1,1,0,0,1
S([C@@H](C)C(=O)Nc1c(C)n(C)nc1C)c1n(c(N2CCOCC2)nn1)-c1ccc(C)cc1,,C19357643,90.093201,0,0,0,0,0,0,0,0,0,1
S(=O)(=O)(CCC)N1CCC(C=2NC(=O)c3nnn(Cc4c(C)ccc(C)c4)c3N=2)CC1,,C19525176,84.926872,0,0,0,1,0,1,0,1,0,0
Clc1c(C[NH+]2CCn3c([C@@H](NC(=O)c4cocc4)C(C)C)nnc3CC2)cc2OCOc2c1,,C19744352,65.035141,0,0,0,1,0,1,0,1,0,1
Clc1c(C[NH+]2CCn3c([C@H](NS(=O)(=O)C)C(C)C)nnc3CC2)cc2OCOc2c1,,C20110130,62.821507,0,1,0,1,0,1,1,1,1,1
FC(F)n1c(-c2c(C)nc(NC(=O)CN3C(=O)N(CC)C(=O)c4ccccc34)s2)[nH+]cc1,,C25163348,95.593056,0,0,1,0,0,1,0,1,0,0
S(=O)(=O)(Nc1ccc(C(=O)[C@@H](Sc2n-3c(N(C)C(=O)c4ccccc-34)nn2)C)cc1)C,,C27816408,67.667068,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(N1CCOCC1)c1cc(NC(=O)C23CC4(n5ncnc5)C[C@H](C2)C[C@H](C3)C4)ccc1,,C12649486,93.347137,0,0,1,1,0,1,1,1,0,1
S(=O)(=O)(N1CCN(C(=O)N[C@H](C)c2ccc(-n3ncnc3)cc2)CC1)c1c(F)ccc(F)c1,,C32863115,98.162025,0,0,0,1,0,0,0,0,1,0
Fc1c(C)ccc(NC(=O)Cn2c3ccc(F)cc3c3N=CN(Cc4onc(C)n4)C(=O)c23)c1,,C33281313,99.302612,0,0,0,1,0,1,0,1,0,0
O=[N+]([O-])c1cc(C(=O)N(C)CC=2Nc3ccsc3C(=O)N=2)c(N2CCC(C)CC2)cc1,,C22321807,97.565315,0,0,0,0,0,1,0,0,0,0
S(CC(=O)NCc1occc1)c1nc(-c2ccc(C)cc2)nc2N(C)C(=O)N(C)C(=O)c12,,C08598825,99.777283,0,0,0,1,0,1,1,0,0,0
Brc1oc(-c2oc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)nn2)cc1,,C38933909,99.995796,0,0,0,1,0,0,0,1,0,0
S([C@@H](C)C(=O)Nc1cc(C#N)ccc1)c1nc(C(C)(C)C)nc2N(C)C(=O)N(C)C(=O)c12,,C36688589,99.324776,0,0,0,1,0,1,0,0,0,1
FC(F)(F)c1ccc(NC(=O)CONc2c(C(C)C)c[nH+]c3N(C)C(=O)N(C)C(=O)c23)cc1,,C39728795,69.752953,0,0,0,1,0,1,1,0,0,0
O([C@@H](C)C1=NC(=O)C2=C(C)[C@H](C)SC2=N1)C(=O)CN1C(=O)c2oc3ccccc3c2NC1,,C39785365,57.097744,0,0,0,1,0,1,0,0,0,0
S([C@H](C)C(=O)N1CC(=O)Nc2ccccc12)c1n(CC(C)C)c(N2CCOCC2)nn1,,C21621368,81.500725,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(CC(=O)N[C@@H](C)c1ccc2OCCOc2c1)c1n2C=C(C(F)(F)F)C=Cc2nn1,,C40152225,99.951988,0,0,1,1,1,1,0,1,1,1
S(=O)(=O)(N1CCOCC1)c1c(C)oc(-c2oc(N[C@@H](C)c3ccccc3)c(C#N)n2)c1,,C40287891,99.916298,0,0,0,1,0,0,0,1,0,0
Fc1c(N2CCC(C(=O)N3CCN(CC(=O)NC(C)C)CC3)CC2)ccc(-c2nc(C)on2)c1,,C40900958,94.993591,0,0,0,0,0,1,0,0,0,0
Fc1ccc(-c2scc(CCNC(=O)Cn3cnc4N(C)C(=O)N(C)C(=O)c34)n2)cc1,,C49504743,83.859093,0,0,0,1,1,1,1,0,0,0
Brc1ccc(NC(=O)CN2CCN(c3ncnc4n(CC)nnc34)CC2)cc1,,C13534102,92.195274,0,0,0,1,0,1,0,0,0,0
O=C(Nc1nocc1)c1cc(-c2ccc(C)cc2)nc2n([C@@H]3CS(=O)(=O)CC3)nc(C)c12,,C57293711,99.89743,0,0,0,1,1,1,1,0,0,0
Clc1c(-n2c(/C=C/3\C(=O)N=C4SC(C(C)C)=NN4C\3=[NH2+])ccc2)ccc([N+](=O)[O-])c1,,C41083201,99.948318,0,0,0,1,0,1,0,0,0,0
O=[N+]([O-])c1c(-c2sc(C[NH+]3CCN(CC(=O)N4CC(=O)NCC4)CC3)cc2)cccc1,,C59038934,96.66777,0,0,0,1,0,1,0,1,1,1
Brc1cc(C)c(NC(=O)CN(S(=O)(=O)c2cc(-n3nnnc3)ccc2)C)cc1,,C60062049,100,0,1,1,1,0,1,1,0,1,1
Brc1ccc(Cn2nc(NC(=O)CN3C(=O)c4ccccc4N=N3)nc2)cc1,,C60243479,83.287872,0,0,0,1,0,1,1,0,1,0
Clc1c(S(=O)(=O)N2CCOCC2)cc(C(=O)N[C@H](C(C)C)c2n3C=CC=Cc3nn2)cc1,,C62613565,99.032883,0,0,1,1,0,1,1,1,0,1
S(C)c1cc(NC(=O)CN2C(=O)N3c4ccsc4C(=O)N(Cc4occc4)C3=N2)ccc1,,C65305528,92.672783,0,0,0,1,0,1,0,0,0,1
O(CC)C(=O)CCC=1C(=O)Oc2c(C)c(O[C@@H](C)C(=O)c3ccccc3)ccc2C=1C,,C02137467,100,0,0,0,0,0,1,0,0,0,0
S(CC(=O)N(CC=C)CC=C)c1n(c(-c2cnccc2)nn1)-c1c(C)cc(C)cc1,,C04835094,99.655815,0,0,0,0,0,1,0,0,1,1
O(Cc1sc2ccccc2n1)C(=O)CCC=1C(=O)N(CCCC)c2ccccc2N=1,,C05334977,99.998108,0,0,0,1,1,1,0,0,1,1
[S-]c1n(/N=C/c2c(OCc3ccc(F)cc3)c(OC)ccc2)c(CCCC)n[nH+]1,,C05486320,99.176186,0,0,0,1,0,1,0,0,0,1
Clc1ccc(CSc2n(/N=C/c3c(OCCC)c(OC)ccc3)cnn2)cc1,,C02610716,99.911819,0,0,0,1,0,1,0,0,0,0
Clc1ccc2OC(c3ccc(C)cc3)=C(OCC(OCCOCC)=O)C(=O)c2c1,,C05606426,100,0,0,0,1,0,1,0,1,1,1
Clc1c(S(=O)(=O)N(CC)CC)cc(C(OCC(=O)c2cc(F)c(F)cc2)=O)cc1,,C03392247,100,0,0,1,1,1,1,0,0,0,0
S(CC(OCC(=O)c1c(C)cc(C)c(C)c1)=O)c1n(CC)c(-c2sccc2)nn1,,C09399100,99.89006,0,1,0,1,0,1,0,0,1,1
S(CC(OCC(=O)c1c(C)ccc(C)c1)=O)c1n(CC)c(-c2sccc2)nn1,,C09399163,99.89006,0,1,0,1,1,1,0,0,1,1
S(CCOc1ccc(C#N)cc1)c1sc(SCCOc2ccc(C#N)cc2)nn1,,C10798665,99.996452,0,0,0,1,0,1,0,0,0,0
O=C(N(C)Cc1n(CCCCOc2c(C)cc(C)cc2)c2ccccc2n1)c1occc1,,C11692532,79.96093,0,0,0,1,0,1,0,0,0,1
Fc1c(-c2oc(CCC(OCC(=O)N(C(C)C)c3ccccc3)=O)nc2)cccc1,,C12272746,100,0,0,0,1,1,1,0,0,0,0
S(CC(=O)N(CC)Cc1cc(F)ccc1)c1n(CCOC)c(-c2cc(C)ccc2)nn1,,C12807457,99.906097,0,0,0,1,1,1,0,0,0,1
S(Cc1ccc(C(F)(F)F)cc1)c1n(CC)c(-c2c(OCC)nn(CC)c2)nn1,,C12874369,99.020325,0,0,0,0,0,0,0,0,0,0
O=C(N(CCCn1cncc1)c1sc2cc(CC)ccc2n1)COc1ccccc1,,C07424686,79.446304,0,0,0,1,0,1,0,0,0,1
